"","time","start_station_name","rideable_type","member_casual","number_of_rides"
"10564",2023-12-09 17:00:00,"11 St & Washington St","classic_bike","member",4
"10565",2023-12-09 17:00:00,"12 St & Sinatra Dr N","classic_bike","casual",1
"10566",2023-12-09 17:00:00,"12 St & Sinatra Dr N","classic_bike","member",2
"10567",2023-12-09 17:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","casual",3
"10568",2023-12-09 17:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","member",1
"10569",2023-12-09 17:00:00,"2 St & Park Ave","classic_bike","member",2
"10570",2023-12-09 17:00:00,"4 St & River St","classic_bike","casual",2
"10571",2023-12-09 17:00:00,"4 St & River St","electric_bike","casual",1
"10572",2023-12-09 17:00:00,"5 Corners Library","classic_bike","casual",1
"10573",2023-12-09 17:00:00,"6 St & Grand St","classic_bike","member",4
"10574",2023-12-09 17:00:00,"7 St & Monroe St","classic_bike","casual",2
"10575",2023-12-09 17:00:00,"7 St & Monroe St","classic_bike","member",1
"10576",2023-12-09 17:00:00,"8 St & Washington St","classic_bike","casual",1
"10577",2023-12-09 17:00:00,"8 St & Washington St","classic_bike","member",5
"10578",2023-12-09 17:00:00,"8 St & Washington St","electric_bike","member",2
"10579",2023-12-09 17:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","casual",2
"10580",2023-12-09 17:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","member",2
"10581",2023-12-09 17:00:00,"9 St HBLR - Jackson St & 8 St","electric_bike","casual",1
"10582",2023-12-09 17:00:00,"Adams St & 12 St","classic_bike","casual",1
"10583",2023-12-09 17:00:00,"Adams St & 12 St","classic_bike","member",1
"10584",2023-12-09 17:00:00,"Baldwin at Montgomery","classic_bike","casual",1
"10585",2023-12-09 17:00:00,"Baldwin at Montgomery","classic_bike","member",1
"10586",2023-12-09 17:00:00,"Baldwin at Montgomery","electric_bike","casual",1
"10587",2023-12-09 17:00:00,"Bergen Ave & Sip Ave","classic_bike","casual",1
"10588",2023-12-09 17:00:00,"Bergen Ave & Sip Ave","classic_bike","member",5
"10589",2023-12-09 17:00:00,"Bergen Ave & Sip Ave","electric_bike","casual",1
"10590",2023-12-09 17:00:00,"Brunswick St","classic_bike","member",4
"10591",2023-12-09 17:00:00,"Christ Hospital","classic_bike","member",1
"10592",2023-12-09 17:00:00,"Church Sq Park - 5 St & Park Ave","classic_bike","casual",3
"10593",2023-12-09 17:00:00,"Church Sq Park - 5 St & Park Ave","classic_bike","member",2
"10594",2023-12-09 17:00:00,"Clinton St & 7 St","classic_bike","casual",2
"10595",2023-12-09 17:00:00,"Clinton St & 7 St","classic_bike","member",2
"10596",2023-12-09 17:00:00,"Clinton St & Newark St","classic_bike","member",4
"10597",2023-12-09 17:00:00,"Columbus Drive","classic_bike","casual",1
"10598",2023-12-09 17:00:00,"Columbus Drive","classic_bike","member",3
"10599",2023-12-09 17:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","member",3
"10600",2023-12-09 17:00:00,"Communipaw & Berry Lane","classic_bike","casual",1
"10601",2023-12-09 17:00:00,"Exchange Pl","classic_bike","member",4
"10602",2023-12-09 17:00:00,"Fairmount Ave","classic_bike","casual",2
"10603",2023-12-09 17:00:00,"Fairmount Ave","classic_bike","member",1
"10604",2023-12-09 17:00:00,"Fairmount Ave","electric_bike","member",1
"10605",2023-12-09 17:00:00,"Grand St","classic_bike","member",1
"10606",2023-12-09 17:00:00,"Grand St & 14 St","classic_bike","member",1
"10607",2023-12-09 17:00:00,"Grove St PATH","classic_bike","casual",1
"10608",2023-12-09 17:00:00,"Grove St PATH","classic_bike","member",3
"10609",2023-12-09 17:00:00,"Hamilton Park","classic_bike","member",2
"10610",2023-12-09 17:00:00,"Heights Elevator","classic_bike","member",1
"10611",2023-12-09 17:00:00,"Hoboken Ave at Monmouth St","classic_bike","casual",1
"10612",2023-12-09 17:00:00,"Hoboken Ave at Monmouth St","classic_bike","member",4
"10613",2023-12-09 17:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","member",6
"10614",2023-12-09 17:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","casual",5
"10615",2023-12-09 17:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","member",3
"10616",2023-12-09 17:00:00,"JC Medical Center","classic_bike","member",2
"10617",2023-12-09 17:00:00,"Jersey & 3rd","classic_bike","member",4
"10618",2023-12-09 17:00:00,"Journal Square","classic_bike","member",4
"10619",2023-12-09 17:00:00,"Lafayette Park","classic_bike","member",1
"10620",2023-12-09 17:00:00,"Madison St & 10 St","classic_bike","casual",1
"10621",2023-12-09 17:00:00,"Madison St & 10 St","classic_bike","member",3
"10622",2023-12-09 17:00:00,"Manila & 1st","classic_bike","casual",1
"10623",2023-12-09 17:00:00,"Manila & 1st","classic_bike","member",3
"10624",2023-12-09 17:00:00,"Marin Light Rail","classic_bike","member",3
"10625",2023-12-09 17:00:00,"Marshall St & 2 St","classic_bike","member",1
"10626",2023-12-09 17:00:00,"Monmouth and 6th","classic_bike","member",1
"10627",2023-12-09 17:00:00,"Montgomery St","classic_bike","member",1
"10628",2023-12-09 17:00:00,"Morris Canal","classic_bike","member",2
"10629",2023-12-09 17:00:00,"Newark Ave","classic_bike","casual",2
"10630",2023-12-09 17:00:00,"Newark Ave","classic_bike","member",4
"10631",2023-12-09 17:00:00,"Newport Pkwy","classic_bike","member",4
"10632",2023-12-09 17:00:00,"Paulus Hook","classic_bike","member",2
"10633",2023-12-09 17:00:00,"Pershing Field","classic_bike","casual",1
"10634",2023-12-09 17:00:00,"Pershing Field","classic_bike","member",1
"10635",2023-12-09 17:00:00,"River St & 1 St","classic_bike","casual",1
"10636",2023-12-09 17:00:00,"River St & 1 St","classic_bike","member",4
"10637",2023-12-09 17:00:00,"South Waterfront Walkway - Sinatra Dr & 1 St","classic_bike","member",1
"10638",2023-12-09 17:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","member",1
"10639",2023-12-09 17:00:00,"Union St","classic_bike","member",1
"10640",2023-12-09 17:00:00,"Van Vorst Park","classic_bike","casual",2
"10641",2023-12-09 17:00:00,"Van Vorst Park","classic_bike","member",4
"10642",2023-12-09 17:00:00,"Warren St","classic_bike","casual",1
"10643",2023-12-09 17:00:00,"Washington St","classic_bike","member",1
"10644",2023-12-09 17:00:00,"Willow Ave & 12 St","classic_bike","member",3
"10645",2023-12-09 17:00:00,"York St & Marin Blvd","classic_bike","member",2
"10646",2023-12-09 18:00:00,"11 St & Washington St","classic_bike","casual",2
"10647",2023-12-09 18:00:00,"11 St & Washington St","classic_bike","member",5
"10648",2023-12-09 18:00:00,"12 St & Sinatra Dr N","classic_bike","casual",1
"10649",2023-12-09 18:00:00,"12 St & Sinatra Dr N","classic_bike","member",1
"10650",2023-12-09 18:00:00,"12 St & Sinatra Dr N","electric_bike","casual",1
"10651",2023-12-09 18:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","casual",3
"10652",2023-12-09 18:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","member",4
"10653",2023-12-09 18:00:00,"2 St & Park Ave","classic_bike","member",2
"10654",2023-12-09 18:00:00,"4 St & Grand St","classic_bike","casual",1
"10655",2023-12-09 18:00:00,"4 St & Grand St","classic_bike","member",1
"10656",2023-12-09 18:00:00,"4 St & River St","classic_bike","member",2
"10657",2023-12-09 18:00:00,"7 St & Monroe St","classic_bike","member",1
"10658",2023-12-09 18:00:00,"8 St & Washington St","classic_bike","casual",1
"10659",2023-12-09 18:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","member",1
"10660",2023-12-09 18:00:00,"Adams St & 2 St","classic_bike","member",3
"10661",2023-12-09 18:00:00,"Baldwin at Montgomery","classic_bike","member",1
"10662",2023-12-09 18:00:00,"Bergen Ave & Sip Ave","classic_bike","member",2
"10663",2023-12-09 18:00:00,"Brunswick & 6th","classic_bike","member",1
"10664",2023-12-09 18:00:00,"Brunswick St","classic_bike","casual",1
"10665",2023-12-09 18:00:00,"Brunswick St","classic_bike","member",1
"10666",2023-12-09 18:00:00,"Church Sq Park - 5 St & Park Ave","classic_bike","casual",1
"10667",2023-12-09 18:00:00,"City Hall","classic_bike","member",1
"10668",2023-12-09 18:00:00,"Clinton St & 7 St","classic_bike","casual",2
"10669",2023-12-09 18:00:00,"Clinton St & 7 St","classic_bike","member",1
"10670",2023-12-09 18:00:00,"Clinton St & Newark St","classic_bike","member",3
"10671",2023-12-09 18:00:00,"Columbus Drive","classic_bike","member",1
"10672",2023-12-09 18:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","casual",1
"10673",2023-12-09 18:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","member",1
"10674",2023-12-09 18:00:00,"Dixon Mills","classic_bike","casual",1
"10675",2023-12-09 18:00:00,"Dixon Mills","classic_bike","member",1
"10676",2023-12-09 18:00:00,"Essex Light Rail","classic_bike","member",3
"10677",2023-12-09 18:00:00,"Fairmount Ave","classic_bike","casual",1
"10678",2023-12-09 18:00:00,"Fairmount Ave","electric_bike","member",1
"10679",2023-12-09 18:00:00,"Grand St","classic_bike","member",2
"10680",2023-12-09 18:00:00,"Grand St & 14 St","classic_bike","casual",1
"10681",2023-12-09 18:00:00,"Grand St & 14 St","classic_bike","member",1
"10682",2023-12-09 18:00:00,"Grove St PATH","classic_bike","member",4
"10683",2023-12-09 18:00:00,"Hamilton Park","classic_bike","casual",5
"10684",2023-12-09 18:00:00,"Hamilton Park","classic_bike","member",4
"10685",2023-12-09 18:00:00,"Hoboken Ave at Monmouth St","classic_bike","casual",2
"10686",2023-12-09 18:00:00,"Hoboken Ave at Monmouth St","classic_bike","member",2
"10687",2023-12-09 18:00:00,"Hoboken Ave at Monmouth St","electric_bike","casual",1
"10688",2023-12-09 18:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","casual",2
"10689",2023-12-09 18:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","member",3
"10690",2023-12-09 18:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","casual",8
"10691",2023-12-09 18:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","member",4
"10692",2023-12-09 18:00:00,"JC Medical Center","classic_bike","casual",1
"10693",2023-12-09 18:00:00,"Jersey & 3rd","classic_bike","casual",1
"10694",2023-12-09 18:00:00,"Jersey & 3rd","classic_bike","member",2
"10695",2023-12-09 18:00:00,"Lafayette Park","classic_bike","member",3
"10696",2023-12-09 18:00:00,"Leonard Gordon Park","classic_bike","member",1
"10697",2023-12-09 18:00:00,"Liberty Light Rail","classic_bike","member",2
"10698",2023-12-09 18:00:00,"Madison St & 1 St","classic_bike","casual",1
"10699",2023-12-09 18:00:00,"Madison St & 1 St","classic_bike","member",2
"10700",2023-12-09 18:00:00,"Manila & 1st","classic_bike","casual",1
"10701",2023-12-09 18:00:00,"Marin Light Rail","classic_bike","member",1
"10702",2023-12-09 18:00:00,"Marshall St & 2 St","classic_bike","member",1
"10703",2023-12-09 18:00:00,"Monmouth and 6th","classic_bike","member",1
"10704",2023-12-09 18:00:00,"Montgomery St","classic_bike","member",2
"10705",2023-12-09 18:00:00,"Morris Canal","classic_bike","member",5
"10706",2023-12-09 18:00:00,"Newark Ave","classic_bike","member",2
"10707",2023-12-09 18:00:00,"Newark Ave","electric_bike","casual",1
"10708",2023-12-09 18:00:00,"Newport Pkwy","classic_bike","member",1
"10709",2023-12-09 18:00:00,"Paulus Hook","classic_bike","member",3
"10710",2023-12-09 18:00:00,"Paulus Hook","electric_bike","member",2
"10711",2023-12-09 18:00:00,"Pershing Field","classic_bike","casual",2
"10712",2023-12-09 18:00:00,"Pershing Field","classic_bike","member",1
"10713",2023-12-09 18:00:00,"River St & 1 St","classic_bike","member",3
"10714",2023-12-09 18:00:00,"South Waterfront Walkway - Sinatra Dr & 1 St","classic_bike","casual",1
"10715",2023-12-09 18:00:00,"South Waterfront Walkway - Sinatra Dr & 1 St","classic_bike","member",1
"10716",2023-12-09 18:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","casual",2
"10717",2023-12-09 18:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","member",1
"10718",2023-12-09 18:00:00,"Southwest Park - Jackson St & Observer Hwy","electric_bike","member",1
"10719",2023-12-09 18:00:00,"Van Vorst Park","classic_bike","casual",1
"10720",2023-12-09 18:00:00,"Van Vorst Park","classic_bike","member",1
"10721",2023-12-09 18:00:00,"Van Vorst Park","electric_bike","casual",1
"10722",2023-12-09 18:00:00,"Warren St","classic_bike","member",1
"10723",2023-12-09 18:00:00,"Willow Ave & 12 St","classic_bike","casual",2
"10724",2023-12-09 18:00:00,"Willow Ave & 12 St","classic_bike","member",3
"10725",2023-12-09 19:00:00,"11 St & Washington St","classic_bike","casual",2
"10726",2023-12-09 19:00:00,"11 St & Washington St","classic_bike","member",3
"10727",2023-12-09 19:00:00,"12 St & Sinatra Dr N","classic_bike","member",2
"10728",2023-12-09 19:00:00,"4 St & Grand St","classic_bike","casual",2
"10729",2023-12-09 19:00:00,"4 St & Grand St","classic_bike","member",2
"10730",2023-12-09 19:00:00,"4 St & River St","classic_bike","casual",1
"10731",2023-12-09 19:00:00,"4 St & River St","classic_bike","member",2
"10732",2023-12-09 19:00:00,"6 St & Grand St","classic_bike","member",2
"10733",2023-12-09 19:00:00,"8 St & Washington St","classic_bike","casual",2
"10734",2023-12-09 19:00:00,"8 St & Washington St","classic_bike","member",3
"10735",2023-12-09 19:00:00,"8 St & Washington St","electric_bike","member",1
"10736",2023-12-09 19:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","casual",1
"10737",2023-12-09 19:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","member",3
"10738",2023-12-09 19:00:00,"Adams St & 12 St","classic_bike","member",5
"10739",2023-12-09 19:00:00,"Adams St & 2 St","classic_bike","casual",2
"10740",2023-12-09 19:00:00,"Adams St & 2 St","classic_bike","member",1
"10741",2023-12-09 19:00:00,"Bergen Ave","classic_bike","member",2
"10742",2023-12-09 19:00:00,"Bergen Ave & Sip Ave","classic_bike","member",1
"10743",2023-12-09 19:00:00,"Bloomfield St & 15 St","classic_bike","casual",2
"10744",2023-12-09 19:00:00,"Brunswick St","classic_bike","member",2
"10745",2023-12-09 19:00:00,"Church Sq Park - 5 St & Park Ave","classic_bike","casual",1
"10746",2023-12-09 19:00:00,"Church Sq Park - 5 St & Park Ave","classic_bike","member",2
"10747",2023-12-09 19:00:00,"City Hall","classic_bike","casual",2
"10748",2023-12-09 19:00:00,"Clinton St & 7 St","classic_bike","casual",1
"10749",2023-12-09 19:00:00,"Clinton St & 7 St","classic_bike","member",1
"10750",2023-12-09 19:00:00,"Clinton St & Newark St","classic_bike","member",1
"10751",2023-12-09 19:00:00,"Columbus Drive","classic_bike","casual",1
"10752",2023-12-09 19:00:00,"Columbus Drive","classic_bike","member",2
"10753",2023-12-09 19:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","casual",1
"10754",2023-12-09 19:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","member",1
"10755",2023-12-09 19:00:00,"Columbus Park - Clinton St & 9 St","electric_bike","member",1
"10756",2023-12-09 19:00:00,"Essex Light Rail","classic_bike","casual",2
"10757",2023-12-09 19:00:00,"Exchange Pl","classic_bike","member",1
"10758",2023-12-09 19:00:00,"Fairmount Ave","classic_bike","member",1
"10759",2023-12-09 19:00:00,"Glenwood Ave","classic_bike","member",1
"10760",2023-12-09 19:00:00,"Grand St","classic_bike","member",3
"10761",2023-12-09 19:00:00,"Grand St & 14 St","classic_bike","casual",1
"10762",2023-12-09 19:00:00,"Grove St PATH","classic_bike","casual",1
"10763",2023-12-09 19:00:00,"Grove St PATH","classic_bike","member",4
"10764",2023-12-09 19:00:00,"Hamilton Park","classic_bike","casual",2
"10765",2023-12-09 19:00:00,"Hamilton Park","classic_bike","member",2
"10766",2023-12-09 19:00:00,"Hilltop","classic_bike","member",1
"10767",2023-12-09 19:00:00,"Hoboken Ave at Monmouth St","classic_bike","casual",2
"10768",2023-12-09 19:00:00,"Hoboken Ave at Monmouth St","classic_bike","member",1
"10769",2023-12-09 19:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","casual",2
"10770",2023-12-09 19:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","member",2
"10771",2023-12-09 19:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","casual",3
"10772",2023-12-09 19:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","member",6
"10773",2023-12-09 19:00:00,"Jersey & 3rd","classic_bike","member",1
"10774",2023-12-09 19:00:00,"Liberty Light Rail","classic_bike","casual",3
"10775",2023-12-09 19:00:00,"Liberty Light Rail","classic_bike","member",1
"10776",2023-12-09 19:00:00,"Lincoln Park","classic_bike","member",1
"10777",2023-12-09 19:00:00,"Madison St & 1 St","classic_bike","casual",5
"10778",2023-12-09 19:00:00,"Madison St & 1 St","classic_bike","member",1
"10779",2023-12-09 19:00:00,"Madison St & 10 St","classic_bike","member",3
"10780",2023-12-09 19:00:00,"Mama Johnson Field - 4 St & Jackson St","classic_bike","casual",1
"10781",2023-12-09 19:00:00,"Manila & 1st","classic_bike","member",1
"10782",2023-12-09 19:00:00,"Marin Light Rail","classic_bike","member",1
"10783",2023-12-09 19:00:00,"Marshall St & 2 St","classic_bike","casual",1
"10784",2023-12-09 19:00:00,"Marshall St & 2 St","classic_bike","member",1
"10785",2023-12-09 19:00:00,"McGinley Square","classic_bike","member",1
"10786",2023-12-09 19:00:00,"Montgomery St","classic_bike","member",4
"10787",2023-12-09 19:00:00,"Morris Canal","classic_bike","member",1
"10788",2023-12-09 19:00:00,"Newark Ave","classic_bike","casual",2
"10789",2023-12-09 19:00:00,"Newark Ave","classic_bike","member",2
"10790",2023-12-09 19:00:00,"Newport Pkwy","classic_bike","member",5
"10791",2023-12-09 19:00:00,"River St & 1 St","classic_bike","casual",4
"10792",2023-12-09 19:00:00,"River St & 1 St","classic_bike","member",2
"10793",2023-12-09 19:00:00,"Riverview Park","classic_bike","member",1
"10794",2023-12-09 19:00:00,"South Waterfront Walkway - Sinatra Dr & 1 St","classic_bike","member",2
"10795",2023-12-09 19:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","casual",1
"10796",2023-12-09 19:00:00,"Warren St","classic_bike","member",3
"10797",2023-12-09 19:00:00,"Washington St","classic_bike","member",4
"10798",2023-12-09 19:00:00,"Willow Ave & 12 St","classic_bike","casual",2
"10799",2023-12-09 19:00:00,"Willow Ave & 12 St","classic_bike","member",1
"10800",2023-12-09 20:00:00,"11 St & Washington St","classic_bike","casual",1
"10801",2023-12-09 20:00:00,"12 St & Sinatra Dr N","classic_bike","casual",1
"10802",2023-12-09 20:00:00,"2 St & Park Ave","classic_bike","member",1
"10803",2023-12-09 20:00:00,"7 St & Monroe St","classic_bike","member",1
"10804",2023-12-09 20:00:00,"8 St & Washington St","classic_bike","member",3
"10805",2023-12-09 20:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","member",3
"10806",2023-12-09 20:00:00,"9 St HBLR - Jackson St & 8 St","electric_bike","casual",1
"10807",2023-12-09 20:00:00,"Baldwin at Montgomery","classic_bike","member",2
"10808",2023-12-09 20:00:00,"Bergen Ave & Sip Ave","classic_bike","member",1
"10809",2023-12-09 20:00:00,"Bergen Ave & Stegman St","classic_bike","member",1
"10810",2023-12-09 20:00:00,"Bloomfield St & 15 St","classic_bike","member",1
"10811",2023-12-09 20:00:00,"Brunswick St","classic_bike","member",2
"10812",2023-12-09 20:00:00,"Christ Hospital","classic_bike","member",1
"10813",2023-12-09 20:00:00,"Church Sq Park - 5 St & Park Ave","electric_bike","member",1
"10814",2023-12-09 20:00:00,"Clinton St & 7 St","classic_bike","casual",1
"10815",2023-12-09 20:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","member",1
"10816",2023-12-09 20:00:00,"Dey St","classic_bike","member",1
"10817",2023-12-09 20:00:00,"Exchange Pl","classic_bike","member",2
"10818",2023-12-09 20:00:00,"Fairmount Ave","classic_bike","casual",2
"10819",2023-12-09 20:00:00,"Grand St & 14 St","classic_bike","casual",1
"10820",2023-12-09 20:00:00,"Grove St PATH","classic_bike","member",2
"10821",2023-12-09 20:00:00,"Hamilton Park","classic_bike","member",3
"10822",2023-12-09 20:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","casual",3
"10823",2023-12-09 20:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","member",3
"10824",2023-12-09 20:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","casual",3
"10825",2023-12-09 20:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","member",6
"10826",2023-12-09 20:00:00,"Jersey & 6th St","classic_bike","member",2
"10827",2023-12-09 20:00:00,"Leonard Gordon Park","classic_bike","member",1
"10828",2023-12-09 20:00:00,"Madison St & 10 St","classic_bike","member",3
"10829",2023-12-09 20:00:00,"Manila & 1st","classic_bike","casual",1
"10830",2023-12-09 20:00:00,"Manila & 1st","classic_bike","member",2
"10831",2023-12-09 20:00:00,"Marin Light Rail","classic_bike","member",2
"10832",2023-12-09 20:00:00,"Newport Pkwy","classic_bike","casual",2
"10833",2023-12-09 20:00:00,"Newport Pkwy","classic_bike","member",3
"10834",2023-12-09 20:00:00,"Pershing Field","classic_bike","member",1
"10835",2023-12-09 20:00:00,"Riverview Park","classic_bike","member",1
"10836",2023-12-09 20:00:00,"Van Vorst Park","classic_bike","member",1
"10837",2023-12-09 20:00:00,"Washington St","classic_bike","member",3
"10838",2023-12-09 20:00:00,"Willow Ave & 12 St","classic_bike","casual",1
"10839",2023-12-09 20:00:00,"Willow Ave & 12 St","classic_bike","member",3
"10840",2023-12-09 21:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","casual",1
"10841",2023-12-09 21:00:00,"2 St & Park Ave","classic_bike","member",1
"10842",2023-12-09 21:00:00,"4 St & Grand St","classic_bike","member",1
"10843",2023-12-09 21:00:00,"4 St & River St","classic_bike","casual",2
"10844",2023-12-09 21:00:00,"4 St & River St","classic_bike","member",1
"10845",2023-12-09 21:00:00,"7 St & Monroe St","classic_bike","member",3
"10846",2023-12-09 21:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","member",1
"10847",2023-12-09 21:00:00,"Adams St & 2 St","classic_bike","member",1
"10848",2023-12-09 21:00:00,"Bergen Ave & Sip Ave","classic_bike","casual",1
"10849",2023-12-09 21:00:00,"Bergen Ave & Sip Ave","classic_bike","member",2
"10850",2023-12-09 21:00:00,"Bloomfield St & 15 St","classic_bike","casual",1
"10851",2023-12-09 21:00:00,"Christ Hospital","classic_bike","member",1
"10852",2023-12-09 21:00:00,"Church Sq Park - 5 St & Park Ave","classic_bike","member",4
"10853",2023-12-09 21:00:00,"Clinton St & 7 St","classic_bike","member",1
"10854",2023-12-09 21:00:00,"Clinton St & 7 St","electric_bike","casual",1
"10855",2023-12-09 21:00:00,"Clinton St & Newark St","classic_bike","member",1
"10856",2023-12-09 21:00:00,"Columbus Drive","classic_bike","member",2
"10857",2023-12-09 21:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","member",1
"10858",2023-12-09 21:00:00,"Essex Light Rail","classic_bike","casual",1
"10859",2023-12-09 21:00:00,"Essex Light Rail","classic_bike","member",1
"10860",2023-12-09 21:00:00,"Exchange Pl","classic_bike","member",2
"10861",2023-12-09 21:00:00,"Grand St & 14 St","classic_bike","casual",1
"10862",2023-12-09 21:00:00,"Grand St & 14 St","classic_bike","member",1
"10863",2023-12-09 21:00:00,"Grove St PATH","classic_bike","member",8
"10864",2023-12-09 21:00:00,"Hamilton Park","classic_bike","casual",1
"10865",2023-12-09 21:00:00,"Hamilton Park","classic_bike","member",1
"10866",2023-12-09 21:00:00,"Harborside","classic_bike","member",2
"10867",2023-12-09 21:00:00,"Hoboken Ave at Monmouth St","classic_bike","casual",1
"10868",2023-12-09 21:00:00,"Hoboken Ave at Monmouth St","classic_bike","member",1
"10869",2023-12-09 21:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","member",3
"10870",2023-12-09 21:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","casual",5
"10871",2023-12-09 21:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","member",9
"10872",2023-12-09 21:00:00,"Hoboken Terminal - River St & Hudson Pl","electric_bike","casual",1
"10873",2023-12-09 21:00:00,"Lafayette Park","classic_bike","member",1
"10874",2023-12-09 21:00:00,"Liberty Light Rail","classic_bike","member",2
"10875",2023-12-09 21:00:00,"Lincoln Park","classic_bike","casual",1
"10876",2023-12-09 21:00:00,"Manila & 1st","classic_bike","member",1
"10877",2023-12-09 21:00:00,"Marshall St & 2 St","classic_bike","casual",1
"10878",2023-12-09 21:00:00,"Marshall St & 2 St","classic_bike","member",1
"10879",2023-12-09 21:00:00,"Montgomery St","classic_bike","member",1
"10880",2023-12-09 21:00:00,"Newark Ave","classic_bike","casual",1
"10881",2023-12-09 21:00:00,"Newark Ave","classic_bike","member",2
"10882",2023-12-09 21:00:00,"Newport Pkwy","classic_bike","member",5
"10883",2023-12-09 21:00:00,"Oakland Ave","classic_bike","member",1
"10884",2023-12-09 21:00:00,"Pershing Field","electric_bike","casual",1
"10885",2023-12-09 21:00:00,"River St & 1 St","classic_bike","member",2
"10886",2023-12-09 21:00:00,"South Waterfront Walkway - Sinatra Dr & 1 St","classic_bike","casual",1
"10887",2023-12-09 21:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","member",1
"10888",2023-12-09 21:00:00,"Van Vorst Park","classic_bike","casual",1
"10889",2023-12-09 21:00:00,"Van Vorst Park","classic_bike","member",1
"10890",2023-12-09 21:00:00,"Warren St","classic_bike","member",2
"10891",2023-12-09 21:00:00,"Washington St","classic_bike","member",1
"10892",2023-12-09 21:00:00,"York St & Marin Blvd","classic_bike","member",1
"10893",2023-12-09 22:00:00,"12 St & Sinatra Dr N","classic_bike","member",1
"10894",2023-12-09 22:00:00,"2 St & Park Ave","classic_bike","member",1
"10895",2023-12-09 22:00:00,"4 St & Grand St","classic_bike","casual",2
"10896",2023-12-09 22:00:00,"4 St & Grand St","classic_bike","member",1
"10897",2023-12-09 22:00:00,"4 St & River St","classic_bike","member",2
"10898",2023-12-09 22:00:00,"7 St & Monroe St","classic_bike","member",1
"10899",2023-12-09 22:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","member",2
"10900",2023-12-09 22:00:00,"Baldwin at Montgomery","classic_bike","member",1
"10901",2023-12-09 22:00:00,"Bergen Ave & Sip Ave","classic_bike","casual",1
"10902",2023-12-09 22:00:00,"Bergen Ave & Sip Ave","classic_bike","member",5
"10903",2023-12-09 22:00:00,"Bloomfield St & 15 St","classic_bike","casual",1
"10904",2023-12-09 22:00:00,"Bloomfield St & 15 St","classic_bike","member",2
"10905",2023-12-09 22:00:00,"Christ Hospital","classic_bike","casual",1
"10906",2023-12-09 22:00:00,"Christ Hospital","classic_bike","member",1
"10907",2023-12-09 22:00:00,"Church Sq Park - 5 St & Park Ave","electric_bike","member",1
"10908",2023-12-09 22:00:00,"Clinton St & 7 St","classic_bike","member",2
"10909",2023-12-09 22:00:00,"Clinton St & Newark St","classic_bike","casual",1
"10910",2023-12-09 22:00:00,"Clinton St & Newark St","classic_bike","member",2
"10911",2023-12-09 22:00:00,"Essex Light Rail","classic_bike","casual",2
"10912",2023-12-09 22:00:00,"Essex Light Rail","classic_bike","member",1
"10913",2023-12-09 22:00:00,"Grand St","classic_bike","casual",1
"10914",2023-12-09 22:00:00,"Grove St PATH","classic_bike","member",4
